Timestamp,Full Name,Email Address,City/Location,Brands heard of,Brands used,Asian Paints Rating,Berger Paints Rating,Birla Paints Rating,Nippon Paints Rating,Important factors,Preferred brand,Reason for preference,Would recommend,Feedback/Suggestions
2025-03-02 01:52:44,Oviya Wagle,forummann@example.org,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints","Birla Paints, Nippon Paints, Berger Paints",,5.0,3.0,5.0,"Price, Color Variety, Eco-friendliness, Durability, Customer Support",Birla Paints,"Trusted brand reputation, Wide color selection, Good quality (3 rating)",Maybe,Lower prices
2025-02-01 13:16:49,Jackson Reddy,tbajaj@example.net,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints, Birla Paints","Berger Paints, Nippon Paints",1.0,3.0,3.0,4.0,"Eco-friendliness, Customer Support, Brand Reputation, Color Variety, Durability",Nippon Paints,Long-lasting durability,Yes,More durable finishes for monsoon season (specifically for Birla Paints)
2025-04-02 07:53:38,Chakradev Lanka,sidhuaarini@example.net,Bengaluru,"Berger Paints, Birla Paints, Asian Paints, Other: Shalimar Paints","Birla Paints, Asian Paints, Berger Paints",3.0,3.0,3.0,,"Price, Brand Reputation, Color Variety, Customer Support, Eco-friendliness",Asian Paints,"Eco-friendly options, Wide color selection, Value for money",Maybe,
2025-02-13 17:40:55,Samar Goda,joshuaprasad@example.net,Bengaluru,"Berger Paints, Nippon Paints",Berger Paints,,3.0,,3.0,"Brand Reputation, Customer Support, Color Variety, Eco-friendliness",Berger Paints,"Value for money, Easy availability in Bengaluru, Good quality (3 rating)",Maybe,"Nothing, satisfied with current products"
2025-03-21 08:56:19,Ranbir Bumb,mitaligoda@example.org,Bengaluru,"Birla Paints, Nippon Paints, Asian Paints, Berger Paints",Asian Paints,4.0,2.0,3.0,3.0,"Price, Customer Support, Eco-friendliness, Availability, Color Variety",Asian Paints,"Good customer service, Easy availability in Bengaluru",Yes,
2025-04-08 09:57:29,Odika Chandran,dalajabora@example.com,Bengaluru,"Asian Paints, Berger Paints, Birla Paints, Nippon Paints","Nippon Paints, Berger Paints, Birla Paints",3.0,4.0,3.0,3.0,"Eco-friendliness, Price, Brand Reputation",Berger Paints,"Trusted brand reputation, Wide color selection",Yes,
2025-04-13 16:59:58,Karan Gill,gchacko@example.com,Bengaluru,"Birla Paints, Nippon Paints","Nippon Paints, Birla Paints",,,4.0,4.0,"Availability, Customer Support, Price, Color Variety",Birla Paints,Value for money,Yes,
2025-04-08 13:23:31,Anay Parekh,adyasule@example.net,Bengaluru,"Asian Paints, Nippon Paints","Asian Paints, Nippon Paints",3.0,,,4.0,"Availability, Eco-friendliness, Color Variety, Brand Reputation",Nippon Paints,"Trusted brand reputation, Good customer service",Yes,
2025-02-19 11:41:45,Nitara Anand,prout@example.com,Bengaluru,"Asian Paints, Nippon Paints, Berger Paints",Berger Paints,4.0,3.0,,3.0,"Price, Customer Support, Color Variety, Durability",Berger Paints,"Trusted brand reputation, Long-lasting durability, Value for money",Maybe,Lower prices
2025-04-17 22:15:25,Udarsh Dewan,baghyawatichar@example.com,Bengaluru,"Birla Paints, Berger Paints, Nippon Paints, Other: Dulux",Berger Paints,,3.0,2.0,3.0,"Color Variety, Price, Durability, Availability, Customer Support",Berger Paints,"Wide color selection, Trusted brand reputation, Good quality (3 rating)",Maybe,
2025-03-05 16:57:01,Owen Chaudhuri,agarwalvamakshi@example.org,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints",Birla Paints,3.0,,4.0,4.0,"Brand Reputation, Eco-friendliness, Color Variety",Birla Paints,Long-lasting durability,Yes,
2025-03-14 20:48:03,Kiaan Mangat,karanpatla@example.com,Bengaluru,"Birla Paints, Asian Paints, Berger Paints, Nippon Paints","Nippon Paints, Berger Paints, Asian Paints",4.0,4.0,2.0,4.0,"Customer Support, Price, Color Variety, Availability",Asian Paints,"Value for money, Easy availability in Bengaluru",Yes,
2025-03-14 06:05:14,Bhavika Konda,ayaanravi@example.net,Bengaluru,"Asian Paints, Birla Paints, Berger Paints, Nippon Paints","Birla Paints, Berger Paints, Asian Paints",3.0,4.0,4.0,2.0,"Durability, Brand Reputation, Availability, Customer Support, Price",Asian Paints,Wide color selection,Maybe,More durable finishes for monsoon season
2025-02-02 03:33:55,Gautam Purohit,nicholas52@example.com,Bengaluru,"Nippon Paints, Birla Paints","Nippon Paints, Birla Paints",,,5.0,3.0,"Brand Reputation, Availability, Color Variety, Durability, Eco-friendliness",Birla Paints,Trusted brand reputation,Yes,
2025-04-20 11:47:13,Zayan Suri,dubegagan@example.com,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints",Nippon Paints,,2.0,3.0,4.0,"Color Variety, Brand Reputation, Customer Support, Availability, Durability",Nippon Paints,"Trusted brand reputation, Long-lasting durability, Good customer service",Yes,
2025-02-22 07:53:43,Krisha Sama,ghoseoeshi@example.com,Bengaluru,"Birla Paints, Berger Paints, Asian Paints, Nippon Paints","Berger Paints, Nippon Paints",3.0,4.0,2.0,3.0,"Color Variety, Eco-friendliness, Price",Berger Paints,"Value for money, Eco-friendly options",Yes,
2025-04-21 18:52:36,Ekavir Chaudhari,kalachanakya@example.com,Bengaluru,"Birla Paints, Nippon Paints",Birla Paints,,,4.0,2.0,"Eco-friendliness, Availability, Brand Reputation",Birla Paints,Wide color selection,Yes,
2025-02-27 18:12:49,Ria Bath,rkant@example.org,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints, Berger Paints",Berger Paints,3.0,3.0,2.0,2.0,"Durability, Customer Support, Brand Reputation, Color Variety, Availability",Berger Paints,Wide color selection,Maybe,
2025-04-05 07:49:23,Ikbal Dutta,william23@example.net,Bengaluru,"Asian Paints, Nippon Paints",Nippon Paints,3.0,,,3.0,"Brand Reputation, Eco-friendliness, Color Variety, Price",Nippon Paints,"Wide color selection, Long-lasting durability, Easy availability in Bengaluru",Maybe,
2025-02-04 03:01:16,Victor Sundaram,mangalmohini@example.net,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints, Birla Paints, Other: Dulux","Birla Paints, Berger Paints, Asian Paints",3.0,4.0,4.0,2.0,"Brand Reputation, Price, Color Variety, Availability, Durability",Berger Paints,Long-lasting durability,Yes,
2025-04-11 21:02:58,Qushi Dar,jainekta@example.net,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints",None,2.0,3.0,1.0,1.0,"Durability, Color Variety, Brand Reputation",,,,Better coverage per liter
2025-03-05 18:51:17,Girindra Kohli,inayabadal@example.com,Bengaluru,"Birla Paints, Berger Paints, Asian Paints",Birla Paints,2.0,2.0,4.0,,"Price, Durability, Color Variety, Brand Reputation, Eco-friendliness",Birla Paints,"Value for money, Eco-friendly options, Good quality (4 rating)",Yes,
2025-04-24 21:33:15,Rajata Ben,utkarshbuch@example.net,Bengaluru,"Birla Paints, Nippon Paints, Asian Paints",Nippon Paints,4.0,,3.0,3.0,"Availability, Color Variety, Durability, Customer Support, Eco-friendliness",Nippon Paints,Wide color selection,Maybe,
2025-03-11 12:25:38,Chatresh Loke,jainaarush@example.net,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints, Berger Paints",Asian Paints,3.0,2.0,2.0,2.0,"Color Variety, Availability, Durability",Asian Paints,Trusted brand reputation,Maybe,"Nothing, satisfied with current products"
2025-04-20 18:55:55,Vincent Sani,kai70@example.com,Bengaluru,"Nippon Paints, Asian Paints",Asian Paints,4.0,,,2.0,"Customer Support, Color Variety, Price, Durability, Brand Reputation",Asian Paints,"Wide color selection, Good quality (4 rating), Good customer service",Yes,
2025-02-11 13:40:29,Eshana Lal,ztara@example.com,Bengaluru,"Asian Paints, Nippon Paints","Nippon Paints, Asian Paints",4.0,,,5.0,"Customer Support, Eco-friendliness, Durability",Nippon Paints,"Trusted brand reputation, Easy availability in Bengaluru",Yes,
2025-03-27 07:05:44,Vincent Ratti,aroracharita@example.com,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints",Birla Paints,2.0,,4.0,3.0,"Availability, Brand Reputation, Eco-friendliness, Price",Birla Paints,"Trusted brand reputation, Eco-friendly options",Yes,
2025-02-09 15:37:27,Ayush Ahuja,othakkar@example.com,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints",Birla Paints,2.0,,4.0,3.0,"Price, Eco-friendliness, Durability",Birla Paints,Good customer service,Yes,Lower prices
2025-04-28 13:31:42,Quincy Kakar,vincentchoudhary@example.com,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints",Asian Paints,4.0,,2.0,3.0,"Availability, Color Variety, Brand Reputation",Asian Paints,"Eco-friendly options, Wide color selection, Long-lasting durability",Yes,
2025-04-16 02:07:30,Robert Kar,nvarma@example.org,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints, Asian Paints, Other: Indigo Paints",Asian Paints,4.0,4.0,3.0,4.0,"Durability, Price, Color Variety, Customer Support, Availability",Asian Paints,"Easy availability in Bengaluru, Wide color selection",Yes,Better availability in Bengaluru suburbs
2025-03-31 19:04:24,Dakshesh Pradhan,gnarain@example.com,Bengaluru,"Berger Paints, Asian Paints, Nippon Paints","Berger Paints, Asian Paints",3.0,4.0,,3.0,"Availability, Customer Support, Brand Reputation, Durability",Berger Paints,Eco-friendly options,Yes,
2025-04-06 21:20:22,Aarini Mani,bakshibhavna@example.net,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints, Other: Shalimar Paints","Birla Paints, Nippon Paints, Asian Paints",5.0,,3.0,3.0,"Eco-friendliness, Customer Support, Availability, Brand Reputation, Durability",Asian Paints,"Value for money, Good quality (5 rating)",Yes,More eco-friendly products
2025-03-19 05:43:27,Rajata Naidu,sanemitesh@example.com,Bengaluru,"Nippon Paints, Asian Paints","Nippon Paints, Asian Paints",3.0,,,2.0,"Durability, Customer Support, Availability, Color Variety",Asian Paints,"Trusted brand reputation, Good customer service",Maybe,More durable finishes for monsoon season
2025-03-01 16:36:17,Baljiwan Thakur,priya73@example.net,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints",Birla Paints,,2.0,3.0,3.0,"Price, Color Variety, Availability",Birla Paints,"Long-lasting durability, Wide color selection",Maybe,
2025-03-22 22:14:51,Mitali Krish,uparmar@example.com,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints","Birla Paints, Nippon Paints, Berger Paints",,4.0,5.0,4.0,"Eco-friendliness, Color Variety, Brand Reputation",Birla Paints,"Trusted brand reputation, Wide color selection, Value for money",Yes,
2025-02-07 07:39:23,Omkaar Badal,wchawla@example.org,Bengaluru,"Asian Paints, Nippon Paints",Nippon Paints,2.0,,,3.0,"Customer Support, Eco-friendliness, Brand Reputation",Nippon Paints,Good quality (3 rating),Maybe,More durable finishes for monsoon season
2025-03-29 13:02:25,Dhriti Venkataraman,nkeer@example.org,Bengaluru,"Nippon Paints, Birla Paints, Berger Paints, Asian Paints, Other: Indigo Paints",Berger Paints,3.0,2.0,4.0,3.0,"Color Variety, Price, Availability, Durability, Eco-friendliness",Berger Paints,Long-lasting durability,No,Better marketing to explain product differences
2025-04-10 07:01:00,Mitali Mohanty,bishakhagopal@example.net,Bengaluru,"Birla Paints, Berger Paints, Asian Paints","Birla Paints, Asian Paints, Berger Paints",3.0,2.0,5.0,,"Customer Support, Price, Eco-friendliness, Availability, Brand Reputation",Birla Paints,"Trusted brand reputation, Good quality (5 rating), Eco-friendly options",Yes,Better availability in Bengaluru suburbs (specifically for Nippon Paints)
2025-03-28 15:12:47,Manbir Suri,siyamore@example.com,Bengaluru,"Birla Paints, Nippon Paints, Asian Paints, Berger Paints","Berger Paints, Nippon Paints, Birla Paints",2.0,4.0,2.0,3.0,"Eco-friendliness, Color Variety, Availability",Berger Paints,Long-lasting durability,Yes,
2025-04-06 00:11:42,Balendra Sem,vdhar@example.com,Bengaluru,"Asian Paints, Nippon Paints, Birla Paints","Asian Paints, Nippon Paints",4.0,,3.0,3.0,"Availability, Brand Reputation, Customer Support",Nippon Paints,"Eco-friendly options, Good customer service, Trusted brand reputation",Maybe,Lower prices
2025-04-07 22:51:55,Nakul Gola,fdixit@example.net,Bengaluru,"Asian Paints, Nippon Paints, Berger Paints",None,3.0,2.0,,2.0,"Customer Support, Availability, Eco-friendliness, Durability, Brand Reputation",,,,Improve customer support in Bengaluru
2025-02-07 20:01:32,Nachiket Mallick,sakshamjha@example.com,Bengaluru,"Nippon Paints, Asian Paints, Berger Paints",Berger Paints,3.0,4.0,,3.0,"Eco-friendliness, Durability, Price, Color Variety, Availability",Berger Paints,Value for money,Yes,Better availability in Bengaluru suburbs
2025-04-21 20:07:05,Yashica Ahluwalia,rajagopalupasna@example.com,Bengaluru,"Birla Paints, Asian Paints, Nippon Paints, Other: Kansai Nerolac","Birla Paints, Nippon Paints",2.0,,2.0,5.0,"Brand Reputation, Durability, Eco-friendliness",Nippon Paints,"Easy availability in Bengaluru, Good quality (5 rating), Trusted brand reputation",Yes,"Nothing, satisfied with current products (specifically for Birla Paints)"
2025-03-01 01:07:40,Omaja Lanka,mmall@example.net,Bengaluru,"Asian Paints, Berger Paints, Birla Paints",None,3.0,2.0,4.0,,"Brand Reputation, Availability, Eco-friendliness, Customer Support, Color Variety",,,,
2025-03-16 19:06:49,Baghyawati Sangha,btalwar@example.net,Bengaluru,"Birla Paints, Berger Paints",Berger Paints,,4.0,3.0,,"Durability, Color Variety, Customer Support, Price",Berger Paints,Trusted brand reputation,Yes,
2025-04-25 01:54:16,Nihal Chawla,sodhinoah@example.com,Bengaluru,"Nippon Paints, Asian Paints, Other: Dulux","Asian Paints, Nippon Paints",4.0,,,5.0,"Color Variety, Durability, Availability, Brand Reputation",Nippon Paints,"Good customer service, Trusted brand reputation, Long-lasting durability",Yes,Better coverage per liter
2025-03-05 13:34:13,Gabriel Loke,pgaba@example.org,Bengaluru,"Nippon Paints, Birla Paints, Asian Paints","Birla Paints, Nippon Paints",4.0,,3.0,4.0,"Brand Reputation, Availability, Eco-friendliness, Customer Support, Color Variety",Nippon Paints,Trusted brand reputation,Yes,
2025-04-24 18:52:08,Radhika Rama,xmital@example.com,Bengaluru,"Nippon Paints, Berger Paints",None,,3.0,,4.0,"Eco-friendliness, Durability, Brand Reputation, Color Variety",,,,Better availability in Bengaluru suburbs
2025-04-02 16:08:56,Liam Yadav,yacharya@example.net,Bengaluru,"Asian Paints, Berger Paints, Birla Paints","Berger Paints, Asian Paints, Birla Paints",3.0,4.0,4.0,,"Customer Support, Availability, Eco-friendliness, Price, Durability",Berger Paints,"Eco-friendly options, Wide color selection, Trusted brand reputation",Yes,
2025-04-20 17:39:28,Hemang Biswas,whayer@example.com,Bengaluru,"Nippon Paints, Berger Paints, Birla Paints, Asian Paints, Other: Kansai Nerolac","Berger Paints, Asian Paints, Birla Paints",2.0,3.0,2.0,2.0,"Durability, Eco-friendliness, Availability, Brand Reputation",Berger Paints,Trusted brand reputation,Maybe,Better coverage per liter
2025-04-05 19:23:54,Jagat Sule,gauri90@example.org,Bengaluru,"Asian Paints, Birla Paints, Other: Kansai Nerolac",Birla Paints,3.0,,5.0,,"Durability, Price, Customer Support, Availability",Birla Paints,"Good quality (5 rating), Easy availability in Bengaluru",Yes,
2025-04-13 16:51:05,Yatan Mangal,udarshgopal@example.org,Bengaluru,"Birla Paints, Nippon Paints, Other: Jotun",Birla Paints,,,4.0,4.0,"Brand Reputation, Color Variety, Availability, Durability, Customer Support",Birla Paints,"Long-lasting durability, Wide color selection",Yes,
2025-04-05 04:10:57,Nimrat Agarwal,iraprabhakar@example.net,Bengaluru,"Nippon Paints, Asian Paints, Birla Paints",Birla Paints,1.0,,2.0,2.0,"Brand Reputation, Color Variety, Price",Birla Paints,"Long-lasting durability, Trusted brand reputation, Easy availability in Bengaluru",No,Lower prices
2025-02-21 22:47:39,Mohini Radhakrishnan,saradugal@example.org,Bengaluru,"Birla Paints, Nippon Paints, Berger Paints","Nippon Paints, Berger Paints",,4.0,2.0,2.0,"Brand Reputation, Eco-friendliness, Color Variety, Price, Availability",Berger Paints,Good customer service,Yes,
2025-04-02 22:36:20,Mohini Kala,gauribath@example.net,Bengaluru,"Birla Paints, Nippon Paints, Other: Shalimar Paints",Nippon Paints,,,2.0,2.0,"Brand Reputation, Durability, Availability, Customer Support",Nippon Paints,"Value for money, Wide color selection",No,More durable finishes for monsoon season
2025-02-03 11:15:38,Damyanti Jayaraman,gangasarraf@example.org,Bengaluru,"Asian Paints, Berger Paints, Nippon Paints, Other: Shalimar Paints","Nippon Paints, Berger Paints, Asian Paints",4.0,4.0,,3.0,"Durability, Customer Support, Eco-friendliness, Availability, Price",Asian Paints,Good customer service,Yes,Improve customer support in Bengaluru
2025-04-02 23:25:21,Zashil Thaker,wahabchacko@example.net,Bengaluru,"Berger Paints, Nippon Paints, Birla Paints",Nippon Paints,,2.0,2.0,3.0,"Customer Support, Color Variety, Availability, Price, Eco-friendliness",Nippon Paints,Easy availability in Bengaluru,Maybe,More eco-friendly products
2025-03-31 01:23:12,Ekapad Date,daksh85@example.net,Bengaluru,"Nippon Paints, Berger Paints","Nippon Paints, Berger Paints",,4.0,,3.0,"Customer Support, Eco-friendliness, Availability",Berger Paints,"Easy availability in Bengaluru, Wide color selection, Value for money",Yes,More eco-friendly products
2025-02-23 06:23:09,Ubika Handa,ganesharin@example.org,Bengaluru,"Birla Paints, Nippon Paints","Nippon Paints, Birla Paints",,,4.0,3.0,"Color Variety, Availability, Price, Brand Reputation, Durability",Nippon Paints,"Long-lasting durability, Eco-friendly options, Wide color selection",Maybe,Faster drying time for humid Bengaluru climate
2025-02-26 02:59:28,Nilima Naidu,vohraekavir@example.net,Bengaluru,"Nippon Paints, Berger Paints, Asian Paints, Birla Paints",Nippon Paints,2.0,2.0,2.0,3.0,"Availability, Eco-friendliness, Color Variety, Customer Support",Nippon Paints,"Eco-friendly options, Value for money",Maybe,Lower prices
2025-04-23 06:30:58,Gopal Murty,fvora@example.org,Bengaluru,"Birla Paints, Asian Paints, Berger Paints",Asian Paints,3.0,4.0,3.0,,"Color Variety, Customer Support, Eco-friendliness, Brand Reputation",Asian Paints,"Eco-friendly options, Trusted brand reputation",Maybe,
